review,rating
"Thuisbezorgd is een prima site. Inhoudelijk goed in orde. Met een paar slimme methodieken is de site ook nog prima vatbaar voor optimalisatie. De thuisbezorgd app voor windows phone is zeer goed. Op android werkt het ook prima.Zou graag een optie zien dat mensen zelf foto's kunnen uploaden bij hun beoordeling. Heeft als voordeel dat je kan zien wat je eet (kom vaak dingen tegen wat ik graag zou proberen als ik er beeld bij had). En tevens zorgt het er voor dat de restaurants beter letten op de verzorging in z'n geheel. Het argument wat leeft dat er dan voornamelijk negatieve reacties geplaatst worden zal niet op gaan. Aangezien mensen nu ook de moeite nemen om positieve reacties te plaatsen zal een shift erg onwaarschijnlijk zijn.Klein minpunt vind ik wel dat als ik een keer kritiek heb op een toko omdat zij hun (bevestigde) levering helemaal niet uitleveren, dan moet ik dat gewoon kunnen zeggen. Snap wel dat er dan minder bestellingen worden geplaatst en jullie minder euros krijgen maar feit blijft wel dat de klant centraal moet blijven staan. Een belletje van die mensen was genoeg geweest.",4
"Bij het doen van de bestelling krijg je netjes bericht dat je eten eraan komt.Ik heb zowel de ideal variant als de contant betaalwijze gebruikt en beide zijn super afgehandeld.Het eten is bij ieder bedrijf waar ik nu heb besteld warm, voldoende, snelle service en vriendelijk personeel.",5
Snel bezorgd,4
"Ze kwamen zelfs binnen een half uur de bestelling afleveren, terwijl in de bevestigingsmail 45 - 60 minuten stond aangegeven. De pizza's waren nog lekker warm, maar konden wel iets beter gesneden worden zodat je de punten zonder bestek netjes los kan trekken.",5
"Super heet, netjes verpakt, binnen half uur en super lekker en veel!! De spare ribs zijn geweldig!!",5
Een goede overzichtelijke site waar je met invoer van postcode al direct ziet wat je zoektDe aan gegeven restaurants werken goed samenHet hebben van een klanten opmerkingen data base is ook fijn hier kun je goed eerst de referenties bekijken van andere mensen mocht je iets willen bestellen bij een zaak waar je nog nooit iets gekocht hebtVaak weet je aan de hand van referenties al heel goed of het wel of geen GO is,5
laatst met warm weer geen zin om te koken dus pizza's besteld. Ik had verwacht dat het uren zou duren maar het was er redelijk snel en de pizza's waren nog lekker ook!,4
"bezorging was prima netjes op tijd .Eten was slecht smakeloos ,doe dit geen 2de keer .Marja v zwieten",2
in 45 min hadden wij onze bestelling en het was heerlijk,5
"Het eten is weer perfect, alles erop en eraan!!",5
Het heeft te lang geduurd voor ik mijn bestelling kreeg.,3
"Hallo beste vriend.Twee dagen geleden had ik niet de gelegenheid, vanwege drukke werkzaamheden, om voor het gezin te koken!!Ik ben naar Thuisbezorgd.nl gegaan en wie schetste mijn verbazing, ik kon kiezen uit ontzettend veel verschillende soorten maaltijden. Nu nog afwachten of de kwaliteit goed is, dus ik moest een maaltijd bestellen om daar achter te komen.Binnen een uur hadden ze de maaltijd bezorgd en ik was zelfs verbijsterd over de kwaliteit en de smaak van de bestelde maaltijd! Een beste aanrader THUISBEZORGD.NL, zeker voor jou want je kunt daar nog tot vrij laat je maaltijd bestellen en genieten maar!!Jij eet altijd in die omstandigheden BROOD met beleg; NIET MEER DOEN!!Beste vriend, ik denk dat van alle adviezen die ik jou de afgelopen tijd gegeven heb, dit wel een hele bijzondere is. Haal jouw voordeel eruit en geniet nu weer van je maaltijden ondanks de drukte met jouw werk!!Gegroet beste kameraad!!Je beste vriend.",5
Alle keuzes in smaken en soorten,4
Goeie service eten was lekker mals en keurig op de tijd gebracht die ik aangegeven heb volgende keer weer,4
Deze site is geweldig en de app voor de smartphones briljant een echte topper!,5
"Het werk wat Thuisbezorgd.nl doet, dan doen zij goed! Maar als je niet gevraagd heb om Thuisbezorgd.nl hoe goed zij het dan ook mogen doen en komen zomaar ongevraagd ten tonele, is dit een kwalijke zaak! Ik wil graag zelf bepalen met wie ik zaken doe en kies die dan ook zelf en wil dit beslist niet opgedrongen krijgen. Laat staan daar dan ook nog extra voor te moeten betalen voor deze ongevraagde inmenging!",1
Menora is onze favoriete bezorgrestaurant. We bestellen altijd de heerlijke kapsalon . De opmerkingen zoals geen kaas worden altijd accuraat opgenomen en goed voorbereid. Zeer snelle levering en aardige bezorgers!,4
"Top,snel alleen de foodtracker werkte niet voledig had de bestelling al ontvangen en kreeg toen nog sms en ook was de tracking toe pas bijgewerkt",5
Eten was snel bezorgd en heerlijk!,4
Nah..Thuisbezorgd.nl da's gewoon SUPER geregeld.,5
Goede service,5
"Op thuisbezorgt kun je makkelijk en snel verschillende soorten eten vinden en direct bestellen. Het is jammer dat je voor digitaal betalen extra moet betalen en alleen contant betalen gratis is, maar voor de rest was op de bestelling en levering niets aan te merken. Extra handig is het ""track & trace"" systeem, al was dit niet helemaal accuraat.",4
"Tonijn was niet lekker.Echt fabrieksmatig en goedkoop in elkaar geflanst hapje.Mij zien ze nooit meer terug, ik ga wel naar een echte Japanner.",2
Super makkelijk dat je zelf niet op pad hoeft om eten af te gaan halen. Aanbod beperkt zich wel grotendeels tot shoarma e.d.Online betaling werkt goed. Eten is meestal goed van temperatuur en bezorgtijden zijn acceptabel.Zoeken op postcode werkt goed,3
"Gewoon goed, niks mis.",5
"Ik heb eerlijgezegd nooit problemen gehad met de service wat betreft behandeling of tegenvallers. Echter vind ik dat de site zelf wel iets beter kan, het zou bijvoorbeeld fijn zijn als je kan selecteren op verschillende keukens binnen 1 restaurant. Of kon zoeken op bijvoorbeeld 'spaghetti' en dan resultaten krijgen van alle restaurantjes die spaghetti maken met de prijs erbij.",4
"Prima gegeten,snelle levering niets te klagen",4
ben tevreden over de service,4
De site is overzichtelijk en makkelijk te vinden en je kan er vinden waar je zin in hebt om te eten.,5
Prima overzicht van verschillende bedrijven om makkelijk je keuze te kunnen maken,5
"Heb al diverse keren via deze app besteld en het is tot op heden altijd goed gegaan, alleen als je bij de bezorgbeer besteld kan je beter eerst op hun eigen site kijken voor de wachttijd die kan wel eens langer zijn dan aangegeven.",5
"Zeker goede service, makkelijke bestelmanier en zeer simpele betaling!",5
Alleen de pizzaria was niet zo goed.,4
"eten was warm, bezorging ook goed, maar geen smaak. sorry.",3
"Heerlijke pizza, heel snel bezorgd, zeker voor een zondagavond en een heel vriendelijke bezorger. Kortom zeer tevreden.",5
alles was goed,5
Voor het eerst deze site geprobeerd en het is prima bevallen. Je kunt op je gemak uitzoeken wat je wilt eten. Vervolgens handig via internet betalen en na 40 min. was onze pizza bezorgd.,5
Heerlijk gegeten !!,4
"Geen zin om te koken? Dit is ideaal, je pakt de telefoon,je kunt de tijd zeggen en hoe je wilt betalen en het komt voor elkaar, geweldig .Het eten was heerlijk en de bezorger{eigenaar/} ook.",5
Kun je gerust proberen,4
"Thuisbezorgd is echt een uitvinding en zeker als je geen contant geld in huis hebt en toch wat te eten wil laten komen. Echt super handig als je onverwacht visite krijgt die mee eet en je komt er achter dat je niet genoeg hebt. Binnen een uur is je bestelling al in huis en waar ik heb besteld is het eten dan ook nog lekker warm, dus niet eerst nog in de magnetron. Ja echt een aanrader dat Thuisbezorgd!!",5
"Ik gebruik Thuisbezorgd.nl eens in de paar weken en het bevalt me prima; de site is overzichtelijk en biedt veel keus, betalen gaat snel en daarna is de bestelling meestal binnen een half uur afgeleverd. Gemak dient de mens!",5
Snel geregeld! Veilig betalen! Gewoon GOED!!!,5
Eten erg goed en genoeg veer 4 personen.Bezorging snel en goed.De verpakking netjes in een doos.,5
Hee alles goed ? Met met mij wel,5
Goede ervaring met thuisbezorgd. Gaan we meer doen.,5
"Heb zaterdagavond eten besteld bij de piramide te Arnhem. Bezorgtijd tussen de 40- 60 min. Wij lekker wachten buiten onder de overkapping. 60 min waren verstreken, maar helaas nog geen eten. Bezorgtijd werd 105 min.De bezorger had allemaal smoesjesWe hebben heerlijk gegeten.",2
Goed en makkelijk bestellen .,5
Op zich was alles wel goed. Het bezorgen duurde nie te lang. De prijs was goed maar het eten. Ik had een mini schotel döner. Deze was koud en het vlees was oud een taai. Als of het de hele avond al gelegen had. Jammer.,3
"de bestelling werd pas na 1 uur en 20 minuten bezorgd, de snacks waren al koud. bah.",1
Ik heb een bestelling geplaatst om 20:10 uur. Ik woon 10 minuten van het restaurant af. Vervolgens word ik gebeld om 21:00 uuren krijg ik door dat ze mijn adres niet kunnen vinden op de Tom Tom. Ik heb ze dus een adres gegeven in de straat naast mij die konden ze wel vinden en ik zou gebeld worden als ze daar waren zodat ik er naar toe kon lopen. 2 minuten later word ik weer gebeld met de vraag of ik mijn bestelling niet zelf kon gaan ophalen. De geld terug krijgen was geen optie volgens hun omdat ik met ideal betaald had. Dus kreeg ik een gratis drankje van 60 cent en mij. Eten was nog slordig ingepakt en de saus viel van alle kanten uit mijn broodje en was smerig om te zien.Nooit meer!!!,1
Goed als je geen zin heb om te koken.,4
de site is heel overzichtelijk alle restaurants staan per soort bijelkaar makkelijk aan te klikken en je diner te bestellen,5
Ze waren heerlijk goede patat en heerlijk vlees.En het was snel gebracht prima !!!!,5
Alleen de inktvis mocht ietsie gaarder,4
Eten was lekker en was binnen een half uur bezorgd,5
De site is prima. En makkelijk in gebruik.,3
Genoeg keuze en handig. Betaalwijze Paypal zou wel welkom zijn.,5
Binnen een kwartier is mijn bestelling geleverd en mijn eten blijft goed warm. Service is goed.,4
"alles mooi overzichtelijk alleen jammer dat je met ideal betalingen een euro extra moet betalen, is toch veiliger en makkelijker voor de bezorger. verder alles prima!",5
"Ja jullie hebben een overzichtelijke site! Nooit problemen gehad, alles snel en overzichtelijk.En erg fijn dat jullie een Sms sturen",5
"Blij dat er een Thuisbezorgd.nl bestaat. Een lekker handige bestel website waar zo'n beetje alle keukens aan verbonden zijn. Makkelijk on-line betalen en een goede service d.m.v. het aangeven van prijs-kwaliteit, afstand van het restaurant, populariteit en je eigen bestel historie. Al meerdere keren geprobeerd en altijd tevreden.",5
"Voor de eerste keer bezorgd bij Thai GO, een salade en soep plus saté. De saté vielWat tegen volgens manlief, maar de salade met TOFU en de soep met paddestoelen en limoen was werkelijk verrukkelijk! Heel vers enSmaakvol.Smaakt naar meer, dus zal zeker vaker bestellen!De zak gratis kroepoek was een verassing!",4
"Het enige nadeel is de rating, bezorging kan nooit zo zwaar wegen als kwaliteit van het geleverde.",5
"Ik maak er altijd gebruik van als ik eten bestel. Waar ik ook ben ik vind altijd het juiste en geen gedoe met folders, of een gouden gids oid. Interface ziet er gelikt uit, en rustig, overzichtelijk.",5
"Goede, overzichtelijke site die nooit teleurstelt.",4
lekker warm eten en voor herhaling vatbaar,5
"Erg lekker, alleen waren de quesiladas zo erg aan de doos vastgeplakt waardoor er veel kaas een de doos bleef plakken.",4
"Zeer eenvoudige site voor het bestellen van eten. Overzichtelijk, makkelijke filters, veel betaalmogelijkheden en snelle reactie bij contact.",5
bestelling wordt snel verwerkt en snel bezorgd.,4
"Het eten is uitstekend !!! Zodra je besteld, is het eten vrij snel aanwezig bij je thuis...Het is warm en vooral heel erg lekker :-)",5
"De bestelling gaat goed en gemakkelijk, alleen weet je niet of de bestelling wordtGezien bij de leverancierMisschien een terug koppeling van het restaurant van ontvangst en verwachte levertijd",4
"Het eten is prima, en het komt altijd op tijd, bezorgers zijn vriendelijk dus niets te klagen!",5
"Heerlijk eten, vriendelijke bezorger, het kan vrij lang duren tijdens druktes, niks aan te doen, maar verder helemaal goed !",3
"Super makkelijk eten bestellen via thuisbezorgd.nl is beter dan just eat . Nog nooit geen problemen ondervonden, het betalen via ideal maakt het helemaal af.",5
Prima overzichtelijke website en groot aanbod.Ook duidelijke taal zonder poespas.Prima service als er evt iets mis gaat.TOP!!,5
Prettige manier om te bestellen. Geeft goede info over de restaurants,5
Al meerdere malen bij thuisbezorgd.nl besteld en nooit teleurgesteld. eten is er op het afgesproken tijdstip en vriendelijke bezorging.,5
"Snelle, warme en heerlijke gerechten!Gezellig in eigen tuin genuttigd, gebracht door ober in outfit. Super.",5
"Het eten was niet lekker!! En ik had via de site van thuis bezorgd aangegeven dat ik met 20 euro contant wilde betalen...kon de bezorger niet eens wisselen!!! Kwam hij een half uur later om wisselgeld te geven.In totaal heb ik 60 minuten moeten wachten om mijn eten, omdat de bezorger niet had aangebeld, maar had aangeklopt...terwijl ik op de vierde etage woon! GEEN AANRADER DUS",1
"ben hier helemaal blij mee. Eten wordt op tijd geleverd, er is een ruime keus aan eten en het eten is heerlijk! ik zou het iedereen aanraden!",5
"Beste allemal,Ik bestelde vorige week van thuisbezorgd.nl via internet een paar pizzas en ook andere eten. Leuk dat kan via net bestellen en ook betalen. Gebeuren dat heel snel en het eten komt op tijd bij jou thuis toe. Het eten is warm en ook heel lekker (vooral de pizzas). Met wat ik minder tevreden ben dat is grikse salade. Ik ben gek voor griekse salade, maar deze was niet lekker. Pizza is de lekkerste wat heb ik ooit gegeten. Het bezorgers zijn ook vriendelijk. Probeer je ook een pizza van lekkerste pasta!Groet, HENI",4
Zeer eenvoudig kunnen bestellen via de app. Ideal betaling en snelle afhandeling.,5
Op zondag eten besteld voor 11 mensen rond 18:15 om 18:55 was het bij ons allemaal heet .,5
"Werkt uitstekend. rustig online zoeken wat je wilt hebben, bestellen en even later wordt het geleverd. Ideaal voor een luie dag!",5
Op de site is het eenvoudig om te bestellen.Aflevering is op tijd en de bezorger is correct.,5
"Thuisbezorgd.nl is een makkelijk te begrijpen en bedienen site waarop je het eten dat je wil bestellen kan bestellen en het word dan thuis geleverd.Voor alle ervaring die ik heb gaat het eigenlijk bijna nooit fout en als het dan eens tegen valt, word het zeker goed gecompenseerd.Er is een ruim aanbod aan eten en het eten ziet er lekker uit en smaakt lekker. De bezorgers zijn ook altijd zeer vriendelijk.",4
"Ik bestel regelmatig eten via thuisbezorgd.nl. In een oogopslag eenoverzicht van restaurants die thuis bezorgen. Overzichtelijk bestelsysteem en overzicht status van je bestelling. Verschillende manieren om te betalen, ik vind het handig om vooraf met ideal te betalen, maar dat is persoonlijk. Een echte aanrader!",5
Snel in huis. Bevestiging via de mail is fijn.,5
Eten was goed warm en de patat was ook nog knapperig.,5
Problemen worden direct opgepakt en in behandeling genomenKlanten worden tussentijd correct geinformeerd.Men reageert vrij snel op email.,5
echte aanrader!! Al paar keer besteld!!,5
Ik ben snel en vriendelijk geholpen. De service is goed en de bestellingen zijn altijd juist en op tijd. Prima middel om in het drukke bestaan een keer snel te kunnen eten.,5
Het is makkelijk en snel als je een keer geen eten hebt gekookt of eens trek hebt,4
